delayWeeks,averageScore,loginFrequency,gapDepth,recencyRatio,weakSkillRatio,avgFocusScore,hasAttentionData,caughtUp,examGrade
0.5,52.5,1.011111111111111,0.0,0.0,1.0,0.0,0.0,0,9.76
0.0,74.5,2.8777777777777778,0.0,0.9642857142857143,0.0,0.0,0.0,0,14.657142857142858
1.0714285714285714,69.0,4.666666666666666,0.0,1.0,0.0,0.0,0.0,0,14.56
0.0,51.0,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,1,9.920000000000002
0.0,70.5,1.8666666666666667,0.0,0.0714285714285714,0.0,0.0,0.0,1,13.200000000000001
0.0,80.5,5.133333333333333,0.0,1.0,0.0,0.0,0.0,1,15.880000000000003
2.5714285714285716,80.0,2.1,0.0,1.0,0.0,0.0,0.0,0,15.666666666666666
0.8571428571428571,80.0,2.2555555555555555,0.0,0.1428571428571429,0.0,0.0,0.0,1,13.719999999999999
0.5,66.5,3.5777777777777775,0.0,0.7857142857142857,0.0,0.0,0.0,0,13.4
0.0,70.0,0.9333333333333333,0.0,0.3928571428571429,0.5,0.0,0.0,1,14.080000000000002
0.0,59.0,3.033333333333333,0.0,0.9642857142857143,0.5,0.0,0.0,1,14.180000000000001
0.0,77.5,1.2444444444444445,0.0,0.7857142857142857,0.0,0.0,0.0,1,12.980000000000002
1.0,63.5,2.6444444444444444,0.0,1.0,0.0,0.0,0.0,1,14.219999999999999
0.0,57.0,1.0888888888888888,0.0,1.0,0.5,0.0,0.0,1,12.280000000000001
0.0,81.0,6.144444444444444,0.0,1.0,0.0,0.0,0.0,1,16.02
0.0,79.5,5.7555555555555555,0.0,1.0,0.0,0.0,0.0,1,16.34
0.21428571428571427,74.5,3.9666666666666663,0.0,0.7857142857142857,0.0,0.0,0.0,1,15.76
1.0,51.0,0.5444444444444444,0.5,0.0,1.0,0.0,0.0,0,7.2
0.0,60.0,4.588888888888889,0.0,0.9642857142857143,0.5,0.0,0.0,1,10.340000000000002
0.21428571428571427,55.0,3.811111111111111,0.0,0.9285714285714286,1.0,0.0,0.0,1,10.8
0.0,50.0,1.4,0.0,0.0,0.5,0.0,0.0,1,9.32
0.0,63.5,4.355555555555555,0.0,0.5714285714285714,0.0,0.0,0.0,1,11.740000000000002
1.7142857142857144,74.0,0.8555555555555555,0.5,0.0,0.0,0.0,0.0,0,14.8
2.0,83.0,2.7222222222222223,0.0,0.8571428571428572,0.0,0.0,0.0,1,15.12
0.0,89.0,6.377777777777777,0.0,1.0,0.0,0.0,0.0,1,17.880000000000003
0.42857142857142855,80.5,2.333333333333333,0.0,0.2142857142857143,0.0,0.0,0.0,1,15.76
0.2857142857142857,70.5,5.288888888888889,0.0,1.0,0.0,0.0,0.0,1,13.340000000000002
2.0,50.0,1.711111111111111,1.0,0.8571428571428572,0.0,0.0,0.0,0,10.0
0.0,63.5,2.5666666666666664,0.0,0.9642857142857143,0.5,0.0,0.0,1,10.16
1.2142857142857144,69.0,1.9444444444444444,0.0,0.0357142857142857,0.0,0.0,0.0,0,13.280000000000001
0.0,67.0,3.422222222222222,0.0,1.0,0.5,0.0,0.0,1,14.440000000000001
0.2857142857142857,65.0,1.0888888888888888,0.0,0.0,0.0,0.0,0.0,0,10.920000000000002
0.0,83.5,4.977777777777778,0.0,0.8928571428571429,0.0,0.0,0.0,1,16.7
0.0,65.0,2.6444444444444444,0.0,0.9642857142857143,0.0,0.0,0.0,0,12.340000000000002
0.0,63.0,0.8555555555555555,0.0,0.0,0.5,0.0,0.0,1,14.96
0.5,58.0,1.3222222222222222,0.0,0.5357142857142857,0.5,0.0,0.0,1,12.14
0.0,66.0,1.5555555555555556,0.0,0.8571428571428572,0.0,0.0,0.0,1,13.02
0.0,78.5,3.111111111111111,0.0,0.8571428571428572,0.0,0.0,0.0,1,15.5
0.0,71.0,2.8777777777777778,0.0,1.0,0.0,0.0,0.0,1,13.200000000000001
1.0,65.0,1.4,0.5,0.0,0.0,0.0,0.0,0,13.0
0.2857142857142857,84.5,1.1931818181818181,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.100000000000001
0.0,78.0,4.433333333333334,0.0,1.0,0.0,0.0,0.0,1,15.9
0.0,81.5,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1,14.840000000000002
0.0,64.0,1.0888888888888888,0.0,1.0,0.5,0.0,0.0,1,11.280000000000001
0.0,75.5,4.433333333333334,0.0,1.0,0.0,0.0,0.0,1,15.76
0.7142857142857143,53.0,2.8,0.0,0.9642857142857143,1.0,0.0,0.0,0,11.920000000000002
0.0,70.5,1.0888888888888888,0.0,1.0,0.0,0.0,0.0,1,15.840000000000002
0.0,58.0,1.711111111111111,0.0,0.0,0.5,0.0,0.0,1,10.96
0.5,78.0,5.677777777777777,0.0,1.0,0.0,0.0,0.0,1,15.780000000000001
0.5,79.5,5.055555555555555,0.0,1.0,0.0,0.0,0.0,1,13.680000000000001
1.2857142857142858,73.0,2.5666666666666664,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.540000000000001
0.42857142857142855,57.5,1.3222222222222222,0.0,0.0,1.0,0.0,0.0,1,11.82
0.9285714285714286,61.5,5.7555555555555555,0.0,1.0,0.5,0.0,0.0,1,12.880000000000003
0.5,57.5,1.711111111111111,0.0,0.9642857142857143,0.5,0.0,0.0,0,11.666666666666668
0.0,69.5,1.9444444444444444,0.0,0.3571428571428571,0.0,0.0,0.0,1,14.42
0.0,80.5,3.5,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.200000000000001
0.0,71.0,3.2666666666666666,0.0,1.0,0.0,0.0,0.0,0,15.100000000000001
2.428571428571429,51.0,0.4666666666666667,0.5,0.0,1.0,0.0,0.0,0,8.066666666666668
0.0,71.0,3.811111111111111,0.0,0.7857142857142857,0.0,0.0,0.0,1,15.380000000000003
1.3571428571428572,67.5,3.422222222222222,0.0,1.0,0.0,0.0,0.0,0,13.440000000000001
0.0,80.5,1.3222222222222222,0.0,0.0,0.0,0.0,0.0,1,15.92
0.2857142857142857,71.0,1.8666666666666667,0.0,0.7857142857142857,0.0,0.0,0.0,1,14.76
0.0,60.0,0.5444444444444444,0.0,0.0,0.5,0.0,0.0,0,10.86
2.0,50.0,0.3888888888888889,1.0,0.0,0.0,0.0,0.0,0,
0.6428571428571429,57.0,2.8777777777777778,0.0,0.3928571428571429,0.5,0.0,0.0,1,11.76
0.0,64.0,1.4,0.0,0.6428571428571428,0.5,0.0,0.0,1,14.700000000000001
0.14285714285714285,69.5,1.6333333333333333,0.0,0.3214285714285714,0.0,0.0,0.0,1,13.580000000000002
0.5,73.5,3.344444444444444,0.0,1.0,0.0,0.0,0.0,1,13.96
0.0,74.5,0.8555555555555555,0.0,0.9642857142857143,0.0,0.0,0.0,1,14.9
0.42857142857142855,84.5,5.833333333333333,0.0,0.8571428571428572,0.0,0.0,0.0,1,16.580000000000002
1.0,55.0,0.4666666666666667,0.5,0.0,1.0,0.0,0.0,1,9.222222222222223
0.0,77.0,3.033333333333333,0.0,0.9285714285714286,0.0,0.0,0.0,1,15.740000000000002
0.0,57.0,2.8,0.0,0.8571428571428572,0.5,0.0,0.0,1,10.200000000000001
0.0,45.0,3.1888888888888887,0.0,0.9642857142857143,1.0,0.0,0.0,0,10.38
0.0,93.0,3.7333333333333334,0.0,1.0,0.0,0.0,0.0,1,16.86
1.0,73.5,1.9444444444444444,0.0,0.3571428571428571,0.0,0.0,0.0,1,16.36
0.07142857142857142,81.0,3.111111111111111,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.66
0.35714285714285715,58.5,1.0888888888888888,0.0,0.8214285714285714,1.0,0.0,0.0,0,11.76
1.0,64.0,0.5444444444444444,0.5,0.0,0.0,0.0,0.0,0,12.8
0.0,75.5,2.9555555555555553,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.62
0.0,59.5,2.8777777777777778,0.0,0.8214285714285714,0.5,0.0,0.0,1,10.98
0.0,79.5,3.111111111111111,0.0,1.0,0.0,0.0,0.0,1,16.52
0.0,72.5,6.3,0.0,1.0,0.0,0.0,0.0,1,12.18
0.0,79.0,2.5666666666666664,0.0,0.7857142857142857,0.0,0.0,0.0,1,16.26
0.0,49.5,2.488888888888889,0.0,0.9642857142857143,1.0,0.0,0.0,1,12.371428571428572
0.0,50.5,4.122222222222222,0.0,1.0,1.0,0.0,0.0,1,12.08
0.0,89.0,7.0777777777777775,0.0,1.0,0.0,0.0,0.0,1,17.56
0.0,71.5,1.4,0.0,0.6785714285714286,0.5,0.0,0.0,1,11.700000000000001
0.0,66.5,3.9666666666666663,0.0,0.9285714285714286,0.0,0.0,0.0,1,13.32
0.5,76.0,5.055555555555555,0.0,1.0,0.0,0.0,0.0,1,15.719999999999999
0.0,81.0,6.222222222222222,0.0,1.0,0.0,0.0,0.0,1,16.040000000000003
0.0,77.0,3.5,0.0,1.0,0.0,0.0,0.0,1,16.040000000000003
0.35714285714285715,46.5,2.8,0.0,0.8571428571428572,1.0,0.0,0.0,1,11.5
0.0,48.0,1.0888888888888888,0.0,1.0,1.0,0.0,0.0,1,12.92
0.0,73.0,1.6333333333333333,0.0,0.8571428571428572,0.0,0.0,0.0,1,15.02
0.0,71.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1,12.520000000000001
0.0,77.5,0.9333333333333333,0.0,0.1428571428571429,0.0,0.0,0.0,1,14.840000000000002
1.0,57.0,1.2444444444444445,0.5,0.3214285714285714,1.0,0.0,0.0,0,10.333333333333334
0.35714285714285715,86.5,4.666666666666666,0.0,0.8214285714285714,0.0,0.0,0.0,0,17.28
0.0,69.0,3.422222222222222,0.0,0.8214285714285714,0.0,0.0,0.0,1,13.480000000000002
0.0,56.0,0.8555555555555555,0.0,0.9642857142857143,0.5,0.0,0.0,1,9.56
6.571428571428571,64.0,2.0,0.5,0.3928571428571429,0.0,0.0,0.0,0,12.76
0.0,71.0,2.8777777777777778,0.0,0.4642857142857143,0.0,0.0,0.0,1,15.680000000000001
0.2857142857142857,59.5,2.1,0.0,0.8214285714285714,0.5,0.0,0.0,1,12.3
0.35714285714285715,75.5,4.822222222222222,0.0,1.0,0.0,0.0,0.0,1,15.92
0.0,57.0,0.7777777777777778,0.0,0.1785714285714286,0.5,0.0,0.0,0,9.48
0.5,72.5,0.8555555555555555,0.0,0.0,0.0,0.0,0.0,1,15.9
0.0,72.5,3.811111111111111,0.0,1.0,0.0,0.0,0.0,1,16.400000000000002
0.0,80.0,3.344444444444444,0.0,0.9285714285714286,0.0,0.0,0.0,1,16.48
2.0,50.0,0.6222222222222222,1.0,0.0,0.0,0.0,0.0,0,
0.0,75.0,2.022222222222222,0.0,1.0,0.0,0.0,0.0,1,14.680000000000001
0.0,56.0,1.2444444444444445,0.0,0.5714285714285714,0.5,0.0,0.0,0,11.72
0.0,64.5,2.022222222222222,0.0,0.3571428571428571,0.0,0.0,0.0,0,13.942857142857143
0.0,58.5,2.1777777777777776,0.0,0.0,0.5,0.0,0.0,1,11.120000000000001
0.0,65.5,3.888888888888889,0.0,0.7857142857142857,0.0,0.0,0.0,1,14.080000000000002
0.0,79.0,3.888888888888889,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.4
1.0714285714285714,51.5,0.7,0.0,0.3928571428571429,1.0,0.0,0.0,1,9.82
0.0,64.5,0.3888888888888889,0.0,0.25,0.0,0.0,0.0,0,10.740000000000002
0.07142857142857142,58.5,2.2555555555555555,0.0,0.75,1.0,0.0,0.0,1,13.480000000000002
0.0,81.5,4.122222222222222,0.0,0.6428571428571428,0.0,0.0,0.0,1,17.46
0.5,73.0,2.488888888888889,0.0,1.0,0.0,0.0,0.0,1,14.600000000000001
0.0,65.5,2.8777777777777778,0.0,0.0,0.5,0.0,0.0,1,13.4
0.0,71.5,3.422222222222222,0.0,1.0,0.0,0.0,0.0,1,15.26
0.5,62.0,1.3222222222222222,0.0,0.8214285714285714,0.5,0.0,0.0,1,13.780000000000001
0.21428571428571427,65.0,3.111111111111111,0.0,0.8214285714285714,0.0,0.0,0.0,1,13.76
0.14285714285714285,59.5,1.6333333333333333,0.0,0.5,0.5,0.0,0.0,1,12.740000000000002
0.0,63.0,1.7888888888888888,0.0,0.1785714285714286,0.5,0.0,0.0,1,12.38
0.21428571428571427,77.5,2.2555555555555555,0.0,1.0,0.0,0.0,0.0,0,13.719999999999999
0.0,39.0,1.4777777777777776,0.0,0.4285714285714286,1.0,0.0,0.0,0,8.700000000000001
0.7142857142857143,64.0,3.111111111111111,0.0,0.8571428571428572,0.0,0.0,0.0,1,13.82
0.0,71.0,1.3222222222222222,0.0,0.1785714285714286,0.0,0.0,0.0,1,14.96
0.0,62.5,1.6333333333333333,0.0,0.8928571428571429,0.0,0.0,0.0,1,12.22
0.0,51.5,2.7222222222222223,0.0,0.8571428571428572,1.0,0.0,0.0,0,9.0
0.0,58.5,3.033333333333333,0.0,0.9285714285714286,0.5,0.0,0.0,1,13.4
0.0,77.0,3.422222222222222,0.0,0.9285714285714286,0.0,0.0,0.0,1,14.14
0.0,48.5,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,1,8.32
0.0,78.5,2.1777777777777776,0.0,0.5,0.0,0.0,0.0,1,15.46
0.0,76.5,3.111111111111111,0.0,0.75,0.0,0.0,0.0,1,15.200000000000001
0.5,59.5,2.2555555555555555,0.0,1.0,0.5,0.0,0.0,0,11.64
0.14285714285714285,78.0,0.9333333333333333,0.0,0.1785714285714286,0.0,0.0,0.0,0,15.040000000000001
0.0,57.5,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,1,11.66
0.0,57.0,1.2444444444444445,0.0,0.9642857142857143,0.5,0.0,0.0,1,12.200000000000001
0.07142857142857142,69.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,1,14.0
0.0,40.5,2.5666666666666664,0.0,0.8571428571428572,1.0,0.0,0.0,0,8.200000000000001
0.0,90.0,4.277777777777778,0.0,0.9642857142857143,0.0,0.0,0.0,1,17.380000000000003
0.0,71.0,2.8777777777777778,0.0,0.9642857142857143,0.0,0.0,0.0,1,14.0
2.0,50.0,0.07777777777777778,1.0,0.0,0.0,0.0,0.0,0,
0.0,66.0,2.8777777777777778,0.0,0.9642857142857143,0.5,0.0,0.0,1,13.0
0.0,72.5,3.888888888888889,0.0,0.9642857142857143,0.0,0.0,0.0,1,14.52
0.0,75.5,2.022222222222222,0.0,0.4642857142857143,0.0,0.0,0.0,1,13.980000000000002
0.0,68.5,2.5666666666666664,0.0,1.0,0.5,0.0,0.0,1,14.64
0.0,81.0,3.9666666666666663,0.0,0.5714285714285714,0.0,0.0,0.0,1,16.2
0.0,59.0,2.488888888888889,0.0,0.3928571428571429,0.5,0.0,0.0,1,14.600000000000001
0.0,58.5,0.3111111111111111,0.0,0.5357142857142857,0.5,0.0,0.0,0,11.600000000000001
0.42857142857142855,81.5,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0,16.066666666666666
0.0,72.0,1.4777777777777776,0.0,0.3928571428571429,0.0,0.0,0.0,1,14.740000000000002
0.0,75.0,1.7888888888888888,0.0,0.3928571428571429,0.0,0.0,0.0,1,14.12
1.0,15.0,0.5444444444444444,0.5,0.0,1.0,0.0,0.0,0,8.0
0.0,83.0,6.455555555555556,0.0,1.0,0.0,0.0,0.0,1,16.48
0.0,81.5,1.2444444444444445,0.0,0.9285714285714286,0.0,0.0,0.0,1,14.680000000000001
0.35714285714285715,58.5,2.411111111111111,0.0,0.4642857142857143,0.5,0.0,0.0,0,12.8
0.0,66.0,2.2555555555555555,0.0,0.5,0.5,0.0,0.0,0,12.4
0.14285714285714285,67.5,4.277777777777778,0.0,1.0,0.0,0.0,0.0,1,13.26
0.0,82.0,5.055555555555555,0.0,1.0,0.0,0.0,0.0,1,16.14
0.0,72.0,5.366666666666666,0.0,1.0,0.0,0.0,0.0,1,14.040000000000001
0.0,80.0,6.066666666666666,0.0,0.9642857142857143,0.0,0.0,0.0,1,16.3
0.0,68.5,4.2,0.0,1.0,0.0,0.0,0.0,1,15.600000000000001
0.0,63.0,2.6444444444444444,0.0,0.8214285714285714,0.0,0.0,0.0,1,12.06
0.0,78.0,2.9555555555555553,0.0,1.0,0.0,0.0,0.0,1,15.440000000000001
0.5714285714285714,69.5,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,1,14.680000000000001
0.0,72.0,6.611111111111111,0.0,1.0,0.0,0.0,0.0,0,11.314285714285715
0.0,72.0,4.822222222222222,0.0,1.0,0.0,0.0,0.0,1,13.440000000000001
0.0,58.5,5.211111111111111,0.0,0.8928571428571429,1.0,0.0,0.0,1,11.3
0.0,69.0,4.433333333333334,0.0,1.0,0.0,0.0,0.0,1,13.980000000000002
0.0,87.5,4.122222222222222,0.0,0.8928571428571429,0.0,0.0,0.0,1,16.240000000000002
0.7142857142857143,65.5,1.8666666666666667,0.0,0.4642857142857143,0.0,0.0,0.0,0,13.066666666666666
1.0,35.0,1.0888888888888888,0.0,0.5357142857142857,1.0,0.0,0.0,0,6.333333333333334
1.2857142857142856,72.5,2.488888888888889,0.0,0.75,0.0,0.0,0.0,1,15.0
5.428571428571429,58.0,1.711111111111111,0.5,0.8214285714285714,1.0,0.0,0.0,0,11.866666666666667
0.0,80.5,4.355555555555555,0.0,0.9642857142857143,0.0,0.0,0.0,1,16.180000000000003
0.7857142857142857,57.5,1.6,0.0,0.0,0.5,0.0,0.0,0,12.440000000000001
0.2857142857142857,65.5,4.511111111111111,0.0,1.0,0.0,0.0,0.0,1,12.040000000000001
0.0,77.5,3.5777777777777775,0.0,0.8571428571428572,0.0,0.0,0.0,1,14.440000000000001
0.0,83.5,0.8555555555555555,0.0,0.7857142857142857,0.0,0.0,0.0,1,15.580000000000002
1.0,85.0,1.711111111111111,0.5,0.5714285714285714,0.0,0.0,0.0,0,15.0
0.0,83.5,5.988888888888889,0.0,0.9642857142857143,0.0,0.0,0.0,1,16.98
0.0,84.5,6.766666666666667,0.0,1.0,0.0,0.0,0.0,1,17.06
0.0,79.0,2.2555555555555555,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.5
0.0,85.0,2.2555555555555555,0.0,0.9285714285714286,0.0,0.0,0.0,1,16.8
0.0,61.0,4.433333333333334,0.0,0.8928571428571429,0.5,0.0,0.0,0,11.933333333333334
0.35714285714285715,60.0,5.988888888888889,0.0,1.0,0.5,0.0,0.0,1,13.5
0.5,77.5,2.333333333333333,0.0,0.0,0.0,0.0,0.0,1,15.340000000000002
0.0,73.0,1.6333333333333333,0.0,0.8571428571428572,0.0,0.0,0.0,1,15.56
0.0,71.5,5.366666666666666,0.0,1.0,0.0,0.0,0.0,1,13.82
0.0,64.5,4.666666666666666,0.0,1.0,0.5,0.0,0.0,1,12.56
0.21428571428571427,70.5,2.7222222222222223,0.0,0.9285714285714286,0.0,0.0,0.0,1,14.240000000000002
0.2857142857142857,70.5,1.8666666666666667,0.0,0.75,0.0,0.0,0.0,1,14.64
0.0,71.5,3.7333333333333334,0.0,1.0,0.0,0.0,0.0,1,13.940000000000001
0.0,66.0,3.888888888888889,0.0,0.8928571428571429,0.5,0.0,0.0,1,14.240000000000002
0.5714285714285714,50.0,1.4,0.0,0.1785714285714286,1.0,0.0,0.0,1,10.98
0.8571428571428572,84.0,6.144444444444444,0.0,0.8928571428571429,0.0,0.0,0.0,0,16.76
0.0,75.5,1.4777777777777776,0.0,0.9285714285714286,0.0,0.0,0.0,1,12.575000000000001
0.0,75.0,1.711111111111111,0.0,0.6428571428571428,0.0,0.0,0.0,1,15.12
0.0,75.5,1.011111111111111,0.0,0.7857142857142857,0.0,0.0,0.0,1,15.82
0.07142857142857142,66.5,3.344444444444444,0.0,0.75,0.0,0.0,0.0,1,13.46
0.0,55.5,4.355555555555555,0.0,1.0,1.0,0.0,0.0,0,12.420000000000002
0.8095238095238094,35.666666666666664,2.1777777777777776,0.0,0.8214285714285714,1.0,0.0,0.0,0,7.359999999999999
0.2857142857142857,56.5,3.5,0.0,0.9642857142857143,0.5,0.0,0.0,0,12.08
0.0,76.0,2.1,0.0,0.9642857142857143,0.0,0.0,0.0,1,13.440000000000001
0.5,68.0,2.333333333333333,0.0,0.3571428571428571,0.0,0.0,0.0,1,13.62
0.7142857142857142,62.5,4.044444444444444,0.0,0.9642857142857143,0.0,0.0,0.0,0,11.8
0.0,74.5,2.1777777777777776,0.0,0.8214285714285714,0.0,0.0,0.0,1,12.82
0.7857142857142857,83.0,4.511111111111111,0.0,1.0,0.0,0.0,0.0,1,16.46
0.6428571428571428,63.5,3.2666666666666666,0.0,0.8214285714285714,0.0,0.0,0.0,0,13.240000000000002
0.0,53.0,2.5666666666666664,0.0,0.5357142857142857,1.0,0.0,0.0,1,10.58
0.0,64.0,5.677777777777777,0.0,1.0,0.0,0.0,0.0,1,14.0
0.0,64.0,2.9555555555555553,0.0,1.0,0.0,0.0,0.0,1,12.36
0.7857142857142857,70.0,2.022222222222222,0.0,1.0,0.0,0.0,0.0,1,14.780000000000001
1.0,70.0,0.7,0.5,0.0,0.0,0.0,0.0,0,14.0
0.0,69.0,1.8666666666666667,0.0,0.8214285714285714,0.0,0.0,0.0,1,13.680000000000001
0.0,64.0,4.433333333333334,0.0,0.9285714285714286,0.0,0.0,0.0,1,13.26
0.0,62.5,2.2555555555555555,0.0,0.9642857142857143,0.0,0.0,0.0,1,13.46
0.0,75.0,2.1,0.0,0.5,0.0,0.0,0.0,1,15.14
0.0,65.0,2.488888888888889,0.0,0.8928571428571429,0.5,0.0,0.0,1,13.980000000000002
0.0,74.5,3.9666666666666663,0.0,1.0,0.0,0.0,0.0,1,15.42
0.2857142857142857,54.5,4.277777777777778,0.0,0.8928571428571429,0.5,0.0,0.0,0,9.8
0.5,79.5,3.7333333333333334,0.0,0.9285714285714286,0.0,0.0,0.0,1,16.72
1.0,55.0,1.011111111111111,0.0,0.2142857142857143,0.5,0.0,0.0,1,9.780000000000001
0.0,65.5,0.5444444444444444,0.0,0.0,0.5,0.0,0.0,1,12.100000000000001
0.5,31.0,1.4,0.0,0.7857142857142857,1.0,0.0,0.0,0,7.240000000000001
1.0714285714285714,55.0,1.4,0.0,0.2857142857142857,1.0,0.0,0.0,1,11.76
0.42857142857142855,75.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,1,16.1
0.35714285714285715,68.5,3.344444444444444,0.0,1.0,0.0,0.0,0.0,0,14.840000000000002
0.0,56.0,0.9333333333333333,0.0,0.0,0.5,0.0,0.0,0,9.857142857142858
0.0,58.0,3.033333333333333,0.0,0.9642857142857143,0.5,0.0,0.0,0,13.96
1.0,87.5,6.844444444444444,0.0,1.0,0.0,0.0,0.0,1,16.32
0.2857142857142857,74.0,2.022222222222222,0.0,0.9642857142857143,0.0,0.0,0.0,1,15.14
0.0,50.0,2.1,0.0,0.75,1.0,0.0,0.0,1,10.240000000000002
0.0,68.0,3.344444444444444,0.0,0.8928571428571429,0.0,0.0,0.0,1,15.100000000000001
0.2857142857142857,74.5,1.9444444444444444,0.0,0.8214285714285714,0.0,0.0,0.0,0,14.542857142857143
